title,author,source,year,abstract,has_data,raw_answer
宁波市气温和空气污染对人群死亡的交互影响,谷少华,"0
source            硕士
source    中国疾病预防控制中心
Name: 112, dtype: str",,"全球气候变暖和空气污染均对人类健康造成巨大威胁,已有研究指出二者之间可能存在交互效应。本研究的目的是:探讨宁波市气温和空气污染物对人群死亡的短期交互影响;筛选宁波市易受气温和空气污染交互影响的脆弱人群;比较宁波和中国其它城市受到气温和空气污染交互影响的差异性。本研究收集了宁波市2011-2013年逐日人群死亡、气象和空气污染等资料,利用时间序列分析方法结合分布滞后非线性模型研究气温和各主要空气污染物对人群死亡影响的滞后效应;通过“反应平面图”和“气温分层”方法探讨气温和各空气污染物对人群死亡的交互效应;采用分层分析的方法比较不同死因和不同人群受到气温和空气污染交互效应的差异;选择病例交叉研究方法验证时间序列研究的结果。研究的主要结果是:1)宁波市近几十年来气温和空气污染程度均呈增高趋势,极端高温事件和霾天气出现频繁。2)无论高温或低温均可以造成人群死亡增高,高温的滞后时间较短,而低温的滞后时间较长;女性、老年人、无配偶人群、低文化程度者受到气温的影响更大。3) PM10每升高10μg/m3累计滞后0-2天可造成非意外总死亡、心血管疾病、呼吸系统疾病的超额死亡率分别为0.34%(95% ",False,否
浙江传统书院的园林环境研究,方舒丽,"0
source        硕士
source    浙江农林大学
Name: 113, dtype: str",,"书院是古代儒家士人聚集、讲学、藏书、习艺、游息之所,也是我国古代社会传播传统文化的重要场所。浙江地区历来文风昌盛,在中国书院发展过程中占据着极为重要的位置。浙江传统书院的园林环境以中国传统文化和浙江地理环境为基础,继承了浙江传统园林的造园艺术,具有独特的地域特征以及深厚的文化意蕴。本文以浙江传统书院为研究对象,从整体到局部、宏观到微观,客观分析浙江传统书院的园林环境,旨在对浙江传统书院园林环境有一个较为全面、深入的研究。本文在分析归纳古今文献和实地调研的基础上,形成如下结论:(1)基本梳理了浙江传统书院的历史发展和文化背景,总结浙江传统书院园林环境的主要发展特点为:两宋时期逐渐形成书院以讲学、藏书、祭祀、游憩为一体的园林环境特色;明清时期书院回归质朴,追求自然宜人的园林环境。(2)依据浙江传统书院的外部环境特征将其分为山林书院、城市书院、乡村书院三种类型,结合实例分析得出:山林书院以自然之景为主,利用自然环境烘托安静的气氛;城市书院近市不喧,通过人工之景营造良好的学术氛围;乡村书院园林环境自然朴实,外借自然之景,内栽树木花卉,力求营造高雅脱俗的教育环境。(3)基于浙江传统书院园林环境的",False,否
常州市大气PM<sub>2.5</sub>源解析研究,王强,"0
source        硕士
source    江苏理工学院
Name: 114, dtype: str",,"2012年2月29日,环保部颁布了新的《环境空气质量标准》(GB3095-2012),PM2.5成为人们关注的焦点问题,常州市PM2.5成为空气中首要污染物,控制PM2.5的污染已迫在眉睫。笔者从2013年3月开始,用一年多的时间,对常州市大气中PM2.5的来源进行了源解析研究。采集了常州市六个点位的受体样品,在常州市内采集了源样品,并对所有的样品进行了金属元素、总碳(Total Carbon,简称TC)、有机碳(Organic Carbon,简称OC)、SO42-、NO3-等成分的分析。用富集因子法(Enrichment factor,简称EF)研究了金属元素的污染特征,用化学质量平衡模型(Chemical mass balance,简称CMB)对大气中PM2.5的来源进行解析。主要获得如下结论:(1)常州市PM2.5污染严重,PM2.5平均浓度为106.06μg/m3。(2)建立了源成分谱和受体化学组成特征,并指出TC、SO42-、NO3-和Si是颗粒物的主要组分;(3)用EF法研究了金属元素的污染特征,Na、Al、Ti、V、Cr、Co的富集因子较小,其他元素的EF值都很大。(4)",False,否
太湖流域典型地区大气主要含氮化合物浓度时空分布特征,高波,"0
source        硕士
source    南京农业大学
Name: 115, dtype: str",,"近年来随着经济的发展、人口的增加、大量化石燃料燃烧、汽车尾气排放以及氮肥施用导致大气中含氮物质的激增,排放到大气中的活性氮成分对生态环境和人体健康都产生了重要的影响。人为活性氮的增加尤其是化肥氮素,为人类提供了食物保障,同时也加大了活性氮向陆地和水体的转移,导致土壤酸化、水体富营养化以及生物多样性损失等一系列环境问题。太湖地区是我国经济最发达的地区之一,伴随着城市化进程的加快,太湖地区城市规模不断扩大,人口不断攀升,能源消耗增加迅速,机动车数量也在逐年增加,这些因素使得太湖地区大气活性氮污染水平越来越值得关注。本研究选取太湖地区典型城市、城郊和农村三个采样点,监测了 2014年3月至2015年2月期间气态和颗粒态大气活性氮浓度,分析了太湖地区大气活性氮浓度的时空变异特征,综合讨论了大气各形态活性氮的影响因素。研究结果表明:(1)太湖地区大气NH3浓度的年平均值为21.67μgN·m-3,其中苏州、常熟、宜兴三个采样点大气NH3浓度年平均值分别为14.50、17.16、33.34μgN·m3;大气HNO3浓度月平均值为6.11 μgN·m-3,其中苏州、常熟、宜兴三个采样点大气HNO3浓",False,否
长江三角洲区域大气颗粒物水溶性离子和元素粒径谱特征研究,王曼婷,"0
source          硕士
source    南京信息工程大学
Name: 116, dtype: str",,"近几十年来长三角地区作为我国经济发展最快、工业化和城市化最为迅速的地区,大气环境污染日益加重,尤其城市霾天气日益增多。同时由于大气颗粒物对气候、环境和人体健康影响很大,水溶性无机离子和化学元素又是其中的重要化学组成,因此研究水溶性离子的季节分布、谱峰分布及其来源对于大气气溶胶的发展有极其深远的意义,同时研究水溶性离子的理化特征可深入认识颗粒物的健康效应及气候效应,研究区域颗粒物来源可为政府制定有效污染控制措施提供合理的科学依据。本研究主要在我国长江三角洲典型地区,于2012年10月-2013年7月利用Andersen分级采样器采集了杭州、苏州、临安、南京的大气颗粒物样品,利用离子色谱仪分析无机水溶性离子,使用电感耦合等离子体质谱仪ICP-MS分析金属元素,进一步阐述了长三角地区水溶性无机离子及元素的污染特征和时空变化规律,并提出了防治控制措施。结果表明：长三角四个监测点水溶性离子质量浓度是在细粒子中的含量远大于在粗粒子中的含量。细粒子中水溶性离子质量浓度ρ(WSIs)冬季>秋季>春季>夏季。细粒子中p(WSIs)南京>苏州>杭州>临安。各观测点粗、细粒子中均为二次离子S042-、NO3",False,否
表观污染特征物质及污染水体分类研究,孙娜,"0
source        硕士
source    苏州科技学院
Name: 117, dtype: str",,景观功能是城市水体的主要功能之一，水体表观恶化是影响景观功能的主要原因。表观污染程度不同的水体所呈现的表观效应差异明显，而且在某一类型表观污染水体中，存在呈现高浓度特点且有别于其他类型水体的污染物即特征污染物，通过对这类特征污染物的识别，能够达到表征不同类型表观污染水体的目的。为揭示水体表观污染特性、制定表观污染控制对策提供理论依据，本文以苏州古城区和高新区40多处采样点为研究对象，经历长达近2年的连续水质监测观察，并结合前2年相同位点的监测数据，采用数理统计软件和宏观统计分析方法，识别表观污染水体的特征污染物，并利用表观特征污染物对不同污染类型水体进行分类分析，建立了一种表观污染水体的分类方法，并验证了该方法的可行性。具体开展了以下工作： 	（1）对31处采样点所得的约400组监测观察数据进行因子分析，找出了影响水体表观效应的主要污染物，分别为高锰酸盐指数（Im）、氨氮（NH3-N）、总磷（TP）、紫外吸光度（UV254）、硫化物（S2-）、透明度（SD）、浊度和叶绿素a（Chl-a），经分析表明，水体表观污染主要受有机物、悬浮颗粒物、营养盐、藻类等影响。通过宏观数据分析，识别出表观,False,否
底泥悬浮技术对缓流水体水质改善的应用研究,汪明,"0
source        硕士
source    苏州科技学院
Name: 118, dtype: str",,底泥扰动后，悬浮物对水体中的磷具有较好的吸附和固定作用，对其他污染物如氮和有机物也有一定吸附去除作用。然而，底泥及水体中磷的迁移转化不仅受到扰动的影响，同时也受到水温、藻类繁殖等因素的影响。以往对上述3种因素综合影响下磷的迁移转化的研究不多。因而，以实际水体为研究对象，解析扰动、水温、藻类等多重影响下磷的迁移转化规律具有重要的科学意义，结合底泥悬浮技术在实际水体中的应用效果分析了该技术的应用前景。本文以梅梁湾为研究对象，分析了年际变化条件下水体和底泥中不同形态磷的变化规律，研究了底泥悬浮技术对实际水体中氮磷等营养盐的影响，以期拓展底泥悬浮技术的应用空间。 	研究发现，在2013年对太湖梅梁湾的上覆水和沉积物中各形态磷做逐月的监测中，上覆水中TP、PP、DTP、DIP和BAP的含量均呈现出“夏秋高”、“冬春低”的趋势。同时，藻类生物量也显示了类似的规律。在风浪扰动、藻类生长以及水温等的多重作用下，DTP和BAPP间呈现了相互转化的趋势，在6～10月期间，DTP占BAP的百分比(69.33%，平均值)明显高于BAPP(30.67%，平均值)，这一数值也高于DTP的周年平均值(56.63%),False,否
江苏沿江城市大气污染变化规律、评价及影响因素分析,陈诚,"0
source        硕士
source    南京农业大学
Name: 119, dtype: str",,"经济的快速发展及城市化进程的加快,导致大量的污染物集中排放到空气中,使得我国很多城市呈现多种污染物以高浓度并存的现象,这些污染物之间发生复杂的相互作用,引起灰霾及大气复合污染现象。大气复合污染表现为大气氧化性增强、能见度显著下降以及环境恶化趋势向整个区域延伸；在污染本质上表现为污染物之间源和汇的相互交错、污染转化过程的耦合作用以及环境影响的协同效应。长三角、珠三角、京津冀等地的观测说明这些地区同时存在高浓度的气态污染物和细颗粒物,特别是氧化剂,同时呈现出典型的大气复合污染特征,表明我国主要经济发达地区的大气复合污染已变得日益严重。江苏省沿江城市群是我国经济发达、人口密集的地区之一,尤其是进入21世纪以来,工业化、城市化进程明显加快,造成工业废气、机动车尾气、大气气溶胶等空气污染物排放量的不断增加,大气中二氧化硫(S02)、碳氢化合物(HC)、氮氧化物(NOx)和颗粒物等急剧增加,以臭氧(03)为代表的光化学污染和细颗粒物为代表的霾污染日趋严重,改变了该地区大气化学组成。这些地区呈现了煤烟型与机动车尾气污染共存的特殊大气复合污染格局,具有明显的局地污染和区域污染相结合、污染物之间相互偶合",False,否
宁波防护林带生态系统服务功能定量分析与价值评估,涂克环,"0
source        硕士
source    华东师范大学
Name: 120, dtype: str",,"本研究以宁波市辖区余姚市和镇海区防护林带为研究对象,建立了针对城市森林生态系统服务功能价值评估的指标体系：涵盖调节、支持和文化3大功能组,包括净化大气环境、调节温湿度、涵养水源、固碳释氧、生物多样性保护、积累营养物质、森林游憩、固持土壤等8个指标类型,下设提供负离子、吸收污染物、降低噪声值、降低空气细菌含量、阻滞PM10、阻滞PM2.5、夏季降温增湿、调节水量、净化水质、固碳、释氧、物种保育、林木营养积累、森林游憩、固持土壤等15项指标；分别在防护林带植物生长的复苏期(3月)、茂盛期(6月)和凋落期(11月)进行实地采样和测定,根据实测数据和实验室分析数据,在对防护林带生态服务功能定量化的基础上,通过市场价值法、替代成本法和条件价值法等评估方法对其价值进行估算,以期准确反映防护林带生态系统服务功能及其价值特点,解释公众、政府部门关心的城市林地建设投入与产出问题；并通过与杭州市淳安县、上海市及镇海区的横纵比对研究,诊断宁波防护林带生态系统服务功能的现状,进一步提高已发挥功能,并拓展其潜在功能,为城市经济、社会和环境可持续发展的政策制定和实施提供数据支撑。 	本研究主要得到以下结论： 	(",False,否
江苏省重点公益林生态服务功能及价值评估,赵硕,"0
source        硕士
source    南京林业大学
Name: 121, dtype: str",,"森林生态系统在维护人类生存环境和改善陆地气候条件方面发挥着重要的作用，对其生态服务功能及价值的评估已成为当前研究的热点之一。本文以江苏省重点公益林为研究对象，在分析了江苏省重点公益林特征、生态服务功能评估指标及评估方法的基础上,依据国家林业局发布的《森林生态系统服务功能评估规范》（LY/T1721-2008）标准，结合长江三角洲城市森林生态站长期监测数据和江苏省森林资源二类调查资料，对2009年江苏省重点公益林的生态服务功能及价值进行了评估；并在评估结果的基础上，利用系统动力学原理和STELLA软件对江苏省重点公益林2010～2030年间生态服务功能价值进行了动态仿真模拟，以期为江苏省重点公益林规划、保护和管理提供理论依据及科学指导，在确保区域生态安全的前提下充分发挥重点公益林的生态服务效益。主要研究结果如下： 	1．江苏省重点公益林生态服务功能总物质量为：涵养水源14.85亿t；固土681.69万t，保肥28.62万t；固碳187.86万t，释氧457.95万t；积累营养物质22.87万t；吸收二氧化硫3.27万t，吸收氟化物0.13万t，吸收氮氧化物0.16万t，滞尘462.01万",False,否
源成分谱替代与受体数据扩展的方法及在兰州市PM<sub>10</sub>源解析中的应用,景毅,"0
source      硕士
source    兰州大学
Name: 122, dtype: str",,"研究发现大气颗粒物对人类健康风险、空气污染以及全球气候变化均存在不利的影响,了解与研究大气颗粒物的来源及排放特征对大气污染控制非常重要,源解析技术正是对大气颗粒物的来源进行定性或定量解析的方法。受体模型已成为分析颗粒物来源的重要工具,其中化学质量平衡模型(CMB)与多元统计模型被广泛应用。源成分谱确定的合理性和准确性直接关系到CMB模型解析结果的可靠性；多元统计模型对环境受体数据量有较高的要求。因此,本文对源成分谱的替代可行性与合理性进行分析与验证,并采用正态分布原理进行环境受体数据的建立。在上述源成分谱与受体数据处理的基础上,对2010年与2010年12月-2012年1月分别测定的兰州市可吸入颗粒物(PM1o)样本中的无机组分(金属元素与水溶性离子)及PAHs进行源解析研究,判断主要的污染源并得到各源类的贡献率。 	(1)区域可替代源成分谱数据的建立方法 	应用系统聚类和方差分析方法,对收集到的我国35个城市的PM1o有效实测源成分谱进行聚类和区域的划分。对聚为一类的各城市源成分谱进行主成分分析,所得主成分得分系数作为权重,加权运算建立可替代源成分谱。利用R、CD以及CMB模型解析所",False,否
城市化对城市气象环境影响研究,钱俊龙,"0
source      硕士
source    南京大学
Name: 123, dtype: str",,"长三角地区是中国城市化发展最快的城市群,近年来,城市化发展带来很多气象和环境问题,如热岛增强、灰霾频频出现。本文利用南京大学城市空气质量预报系统(NJU-CAQPS)对长三角典型城市苏州地区和杭州地区城市化发展对城市气象环境的影响分别进行研究。苏州地区选取2010年1、4、7、10月中旬共19天进行模拟,主要得到以下结论：(1)模拟的苏州城市热岛强度为1.2℃,城区和郊区相对湿度分别为69.9%和71.9%,风速分别为3.2 m·s-1和3.8m·s-1,城区下风向(城区西部)为静小风区,且呈辐合状。(2)北部郊区局地PM10和PM2.5严重超标,硫酸盐、硝酸盐等二次污染物浓度高值区位于主城区西部；城区PM10和PM2.5高出郊区约30%,有机碳、硝酸盐和黑碳高出郊区1-2倍。(3)通过改变城市建筑参数和地表类型参数的敏感性试验,研究发现,建筑影响可导致城区平均风速降低0.15-0.3 m·s-1,能见度降低O.1km,PM2.5浓度升高0.4-0.8μg·m-3,局地最大增加6-12μg·m-3；城市面积扩张导致风速降低约0.6 m·s-1,能见度降低0.3～0.4km,PM2.。浓",False,否
基于大气环境容量的无锡市区城市规模控制研究,宋抟,"0
source      硕士
source    南京大学
Name: 124, dtype: str",,"随着经济的不断增长,中国城镇化水平不断提高,无锡是长江三角洲地区重要的经济发达城市,近年来也经历了快速工业化与城镇化过程。城市规模不断增长的无锡市区在近年来受到了以雾霾天气为代表的空气污染事件的侵害,环境质量与居民健康遭到严重威胁,因此迫切需要进行基于环境容量的城市发展规模控制的研究。 	目前,对城市人口与经济规模的研究大多集中在城市规划研究领域,从环境学角度出发的城市规模控制研究主要是基于水环境容量的城市人口与经济阈值分析。因此,如何利用大气环境容量合理确定城市规模是政府部门需要面对的重要问题。 	围绕这一科学问题,本文提出了一套基于大气环境容量约束反向求解城市发展规模阈值的思路和方法框架： 	1.对无锡市区大气环境现状进行分析研究,确定主要大气污染物类型作为研究对象,采用A-P值法计算无锡市区及各行政区大气环境容量。 	2.设置2010年至2020年问无锡市区大气污染物排放强度年均削减率的高、中、低三种情景方案,预测各情景方案下2020年无锡市区大气污染物排放强度,进而据此计算2020年三种不同情景方案下无锡市区地区生产总值及人口的规模阈值。 	3.分析在大气环境容量的约束下,20",False,否
苏州地区PM<sub>2.5</sub>和PM<sub>10</sub>时空变化特征及其影响因子分析,江瑶,"0
source          硕士
source    南京信息工程大学
Name: 125, dtype: str",,"近十年来,随着经济建设和城市化的快速发展,中国区域高浓度颗粒物(Particulate Matter, PM)污染事件频发,特别是经济发达的长三角地区。这不仅严重影响了城市空气质量、生态环境和经济发展,同时对居民的身体健康也造成了极大的危害,所以改善空气质量已成为政府部门和社会各界最迫切需要解决的问题。苏州作为长三角的代表城市,研究苏州地区PM2.5和PM10时空分布特征对进一步完善城市规划,制定该地区防污减排政策具有一定的现实意义。 	本文详尽分析了2012年苏州、昆山和太仓三个环境监测站的PM2.5、PM10、氮氧化物(NOx)、二氧化硫(S02)、一氧化碳(CO)和臭氧(03)等空气污染物观测资料以及同期三个站点的气象观测数据,揭示了该地区PM2.5和PM10的时空分布特征；基于BP神经网络模型,评估各个气象要素和化学因子对PM2.5和PM10的浓度影响；结合上海宝山气象站的探空资料,对一次典型的高浓度PM污染过程中的气象条件进行系统分析。研究表明： 	1)苏州地区PM2.5的日变化和季节分布特征显著。PM2.5的极大值出现在上午8-9点,与上班高峰相一致,表明人为排放源起着重要",False,否
南京及周边城市气溶胶质量浓度及其水溶性离子和元素特征分析,薛国强,"0
source          硕士
source    南京信息工程大学
Name: 126, dtype: str",,"为研究长三角PM10、PM2.1和PM11中水溶性离子和元素的季节变化和其主要来源,分别在南京市区和北郊进行了常年的观测,和在长三角5城市进行一年观测。得到了南京及其周边城市气溶胶及其水溶性离子和元素的季节变化并做了来源分析。 	(1)①南京市区和北郊PM10、PM2.1、PM1.1颗粒物浓度顺序均为冬季>春季>秋季>夏季,春夏秋季节三种颗粒物浓度北郊高于市区,冬季相反。②检测的十种离子SO42-、NO3-、Ca2+、NH4+、Cl-、K+、Na+、F-、 NO2-、Mg2+在总质量浓度为市区46μg.m-3,北郊39.6μg.m-3,对市区和北郊PM1.1、PM1.1～2.1.、PM2.1～10的贡献率分别为56%、49.5%、20.4%和42.5%、37.9%、18.3%。③主要离子SO42-、NO3-、NH4+、Ca2+浓度季节变化明显,在市区冬季高,夏季低,在北郊春季高,夏季低,南京地区季节性的气候变化和市郊两地的复杂下垫面和人为影响是影响离子浓度季节变化的主要原因。④NH4+、SO42-、NO3-的前体物NH3、NOx、SO2的转化夏季主要来自汽车尾气,冬季汽车尾气和燃煤排放",False,否
长江有机氮的输送和转化,沈冰良,"0
source        硕士
source    华东师范大学
Name: 127, dtype: str",,"氨基酸是最重要的河流和海洋有机氮成分,认识河流颗粒有机氮(PON)的来源、分布、迁移和转化以及对海洋有机氮循环输送的影响具有重要的意义。本研究基于HPLC技术(高效液相色谱)应用外标法对颗粒态氨基酸PAA的进行测定,测定了：(1)长江流域悬浮颗粒氨基酸、对应表层沉积物的氨基酸和同区域内土壤样品的氨基酸浓度,组分等参数;(2)2008年,2009年和2010年长江口常年月度观测站的颗粒态的氨基酸浓度,组分等参数；(3)2007年四季苏州河黄浦江的颗粒态的氨基酸浓度,组分等参数。分析研究区域内,颗粒氨基酸的迁移转化的分布。 	对于长江三年四次航行,进行了悬浮颗粒氨基酸主要分析,同时分析了部分对应沉积物和同区域内土壤氨基酸样品,结合氨基酸降解系数,对比分析了三者(悬浮颗粒态、沉积物、土壤)氨基酸的组成成分和相互关系。长江悬浮颗粒物降解程度中等,同时受浮游植物的现场生产和土壤有机质的输送影响,季节变化规律在春季先升高到夏季到达最高值,而在洪水期间有波动,然后再降低,年底有上升的变化规律。调查的颗粒有机物在长江流域的分布,输送和变化,并初步计算PAA-N的中下游流域通量变化。 	2008-201",False,否
长三角城市群灰霾污染与颗粒物理化性质的关系,程真,"0
source      博士
source    清华大学
Name: 128, dtype: str",,当前我国东部城市群地区灰霾污染日益加剧，但能见度与颗粒物理化性质之间的关系却仍不清楚。本研究以长江三角洲城市群为对象，通过历史资料调研、区域联合观测和现场加强试验，对长三角地区的灰霾污染长期变化趋势、灰霾污染类型及成因、能见度与颗粒物浓度及化学组分的定量关系开展了深入研究，为建立科学的灰霾评价体系和制订区域灰霾污染控制对策提供科学依据。 	对长三角地区过去三十年的能见度、气象及污染物浓度分析表明，该地区年均能见度从1980年的15.7km下降到2010年的13.2km，2001年之后杭州、南京和苏州的灰霾天数从1980年的50、40和20天增加到160、140、70天。颗粒物特别是细颗粒物污染加重是造成能见度下降、灰霾天数增加的根本原因。 	基于长三角五个城市六个站点的一年期联合观测，甄别出四类典型灰霾污染类型：春季沙尘暴的影响以粗颗粒的地壳元素为主；夏收秸秆焚烧对PM2.5浓度的贡献达到23-48%；接地逆温为特征的静稳天气、秋收秸秆焚烧和大雾天气对秋季灰霾的形成和持续起了重要作用；冬季冷空气过境后的静稳天气和江浙沪之间的污染输送是污染形成累积的主要原因。 	长三角地区可吸入颗粒物、,False,否
城市雨水径流污染特征及排水系统模拟优化研究,汉京超,"0
source      博士
source    复旦大学
Name: 129, dtype: str",,"近年来,随着城市化进程的不断加快和城市人口的不断增加,城市大气和屋面、路面等下垫面遭受到日益严重的污染。雨天在城市地表中累积的大量污染物被雨水径流冲刷和裹挟到城市受纳水体中,造成了严重的污染和破坏。雨水径流污染已经成为城市水环境污染的主要原因之一。因此,为了更好的保护城市水体,非常有必要开展城市雨水径流污染特征及排水系统模拟优化研究。 	本研究首先针对我国南方典型临海盆地型平原城市福州市,研究了其雨水径流的瞬时浓度和事件平均浓度(EMC)的分布变化、污染物之间相关性和径流的初期效应等污染特征。结果表明在14场代表降雨中,旧城区不同居民区地表径流COD、NH3-N、TP和SS的EMC均值分别在95.5～194、2.57～3.33、0.75～1.39和149～240mg/L之间,而新城区的相应指标则在74.1～84.0、1.62～1.84、0.34～0.37和117～128mg/L之间,旧城区雨水径流的污染水平明显高于新城区。14场降雨中,SS与COD之间的线性关系最好,均呈现出显著的相关性。此外,福州市居民区、商业区和办公区地表和雨水排放口径流均存在一定的初期效应,虽然并不是特别显著。 ",False,否
无锡惠山三种游憩林生态保健功能研究,古琳,"0
source           博士
source    中国林业科学研究院
Name: 130, dtype: str",,"城市游憩林作为重要的城市森林,为人们提供了最便捷的生态游憩场所,同时也在美化城市景观、改善空气质量、维护城市生态平衡、促进居民身心健康等方面发挥了重要作用,因此,了解城市游憩林的生态保健功能及其变化规律显得日益重要。本文以无锡惠山森林公园为研究对象,于2011年秋、冬季和2012年春、夏季的游憩时段内(5:00～19:00),通过实地持续监测和室内样品分析相结合的方法,研究了香樟林、湿地松林和栓皮栎林等三种游憩林内小气候及气候舒适度、空气挥发物、负离子、颗粒物、含氧量等空气保健指标的时间变化规律,并于春季在惠山林缘道路和城区河埒广场绿地作了对比观测,得到如下主要结论:1.与惠山林缘道路和城区广场相比,三种游憩林表现出明显的调节气候舒适度、释放更多有益挥发物、降低空气颗粒物、增加负离子和氧气浓度等生态保健功能。2.惠山三种游憩林各项生态保健指标在年度内具有显著的季节变化特征。①光照春季最强,气温夏季最高,空气湿度夏、秋季最高,风速季节变化不显著,林内气候舒适度春季最好,春、夏、秋季达到“舒适”。②总挥发物种数和浓度为春、夏季高于秋、冬季,夏季有益挥发物种数最多,夏、秋季有益挥发物总浓度较",False,否
苏南三市大气颗粒物污染特征研究,汤蕾,"0
source          硕士
source    南京信息工程大学
Name: 131, dtype: str",,"采用高时间分辨率的监测仪器,同时对三个经济比较发达的地区进行大气颗粒物的监测,对其时空分布特征进行了研究,结果表明：2012年苏南三市大气颗粒物污染严重,其污染程度：南京>常州>苏州,污染物的质量浓度受到污染源和季节变化的影响,颗粒物主要以细粒子为主；南京和苏州春节、元宵节期间因大量燃放烟花爆竹导致可吸入颗粒物浓度升高,主要以细颗粒物为主,但因两地人为活动及天气条件的差异,颗粒物质量浓度分布特征有所不同。沙尘过境使南京大气中可吸入颗粒物质量浓度大幅度增加,粗粒子贡献显著； 	2011年秋冬季苏南三市PM2.5及其水溶性离子和元素的分布特征及来源,结果表明：2011年秋冬季苏南三市细粒子污染严重,其中苏州污染最重,常州次之,南京最轻,水溶性阴离子均以硫酸根和硝酸根为主,阳离子则是以钙离子和镁离子为主,细粒子主要以二次气溶胶为主,苏南三市细粒子的主要元素是钙,其次是铝,其中南京在采样期间受到秸秆焚烧的影响,钾元素明显增大,苏南三市细粒子受多个污染源影响,南京主要受生物质燃烧、地表扬尘、柴油燃烧等的影响；常州主要受地表扬尘、生物质燃烧,五金工业,汽车尾气排放等的影响；苏州主要受地表扬尘、生物",False,否
典型城市群大气复合污染特征的数值模拟研究,李莉,"0
source      博士
source    上海大学
Name: 132, dtype: str",,大气臭氧和细颗粒物与其前体物之间存在高度非线性关系，加上垂直输送、水平输送、云雾过程、气相化学和气溶胶化学等物理化学过程的作用，使得对流层臭氧和细颗粒物的生成过程极为复杂。研究掌握大气O<sub>3</sub>和PM<sub>2.5</sub>的生成过程，诊断其主控因素，不仅是大气复合污染生成机制的核心问题，也对科学防控政策的制定十分重要。 	本论文以中国典型城市群长江三角洲为研究区域，利用气溶胶和光化学污染在线高分辨率观测手段，筛选了典型O<sub>3</sub>和PM<sub>2.5</sub>污染季节；基于活动水平数据更新了2010年长三角城市和区域大气污染物排放清单；利用MM5-CMAQ空气质量模型系统再现典型大气复合污染过程，并采用综合过程速率分析（IPR）方法研究了各种物理和化学过程对长三角典型城市不同高度层大气O<sub>3</sub>和PM<sub>2.5</sub>浓度的污染贡献；利用O<sub>3</sub>/NO<sub>z</sub>及H<sub>2</sub>O<sub>2</sub>/HNO<sub>3</sub>指示剂法探讨了长三角区域典型城市臭氧污染的主,False,否
空气污染对城市居民的健康风险与经济损失的研究,赵文昌,"0
source        博士
source    上海交通大学
Name: 133, dtype: str",,空气污染对人类及其生存环境造成的危害与影响，已逐渐为人们所认识。空气污染可分为室外空气污染和室内空气污染。室外空气污染物包括气态污染物、颗粒态污染物等；室内空气污染是由于各种原因导致的室内空气中有害物质超标，进而影响人体健康，有害物质包括甲醛、苯、氨、放射性氡等。近二三十年来我国东部地区空气污染加剧，其中霾污染正演变成为我国城市大气中主要污染之一，引起了普通民众和科学界的广泛关注。目前国内外关于空气污染对城市居民的健康风险、由此造成的经济损失、室内空气污染特征以及对居民的健康影响还缺乏系统的研究。 	为了深入了解空气污染对城市居民的健康影响，本论文对人群暴露空气中可吸入颗粒物（PM10）、二氧化硫和二氧化氮、霾污染、颗粒物上持久性有毒污染物（PTS）的健康风险进行了评价。同时，考虑到室外空气污染对室内空气质量的影响，建立了计算室内空气污染物浓度的数学模型，应用此模型计算了室内空气中典型PTS和甲醛的浓度；对室内空气污染物甲醛、氨和挥发性有机污染物的控制方法及其健康效应进行了研究。 	论文主要结果与结论如下： 	2005-2009年长江三角洲地区（YRDR）25城市PM10平均浓度为52,False,否
苏州市高新区不透水表面雨水径流污染与控制研究,赵晓,"0
source        硕士
source    苏州科技学院
Name: 134, dtype: str",,随着经济的高速发展和城市化水平的提高，城市地表不透水面积不断增加，导致了愈发严重的城市雨水问题。城市降雨地表径流特别是降雨初期径流，携带了较多的污染物，通过管网排入河道对城市水体造成了生态破坏与水体污染。目前，我国多数城市存在水质型或资源型缺水问题，而雨水作为一种可利用资源却没有得到充分利用。 	本文以苏州高新区作为研究区域，对多场降雨不同下垫面的径流水质进行监测，初步掌握了高新区降雨水质特征与地表径流的污染情况，这为有效地控制雨水径流污染和安全合理的利用雨水资源，从而解决雨水问题提供了基本参考依据。本文选取苏州新区沥青路面和三种类型屋面（混凝土屋面、瓦屋面、沥青屋面）作为新区典型的不透水表面，对四种汇水面的降雨径流水质进行监测分析，实验研究得出如下结论： 	⑴屋面径流水质相对于道路径流水质污染较轻，屋面径流污染物主要为耗氧物质和固体颗粒物质，但由于屋面材料性质的不同，不同屋面径流的污染程度差异比较大。与屋面径流相比，路面径流状况比较复杂，径流污染物COD、SS、TN、TP等指标均较高。 	⑵在降雨产流过程中，虽然径流中各污染物浓度在降雨进行的过程中可能有一定起伏，但变化总趋势是一致的,False,否
